seed,nodes,topology,loss_rate,flood_repeats,protocol,phy,diameter,edges,proposals,committed,aborted,timed_out,avg_latency,listen,flood,sleep,nacks,piggybacks,ce_timeouts,end_slot
11,6,random,0.2,1,2pc_pipeline,ci,2,11,100,84,16,0,17.98,764,620,500,23,38,0,311
11,6,random,0.2,1,tom_pipeline,ci,2,11,100,100,0,0,3.17,741,592,509,5,5,0,307
11,6,random,0.2,0,paxos_ce,ce,2,11,100,100,0,0,7.38,2749,1679,0,0,0,70,738
11,6,random,0.2,0,2pc_ce,ce,2,11,100,100,0,0,13.88,5445,2883,0,0,0,331,1388
11,6,random,0.2,0,tom_ce,ce,2,11,100,100,0,0,3.27,1222,740,0,0,0,13,327
11,13,random,0,1,paxos_pipeline,ci,3,31,100,100,0,0,21.73,2147,1378,1441,0,0,0,379
11,13,random,0,1,2pc_pipeline,ci,3,31,100,100,0,0,47.00,2291,1469,1557,0,0,0,406
11,13,random,0,1,tom_pipeline,ci,3,31,100,100,0,0,3.62,2027,1300,1379,0,0,0,362
11,13,random,0,0,paxos_ce,ce,3,31,100,100,0,0,9.81,7450,5303,0,0,0,1,981
11,13,random,0,0,2pc_ce,ce,3,31,100,100,0,0,17.37,13563,9018,0,0,0,227,1737
11,13,random,0,0,tom_ce,ce,3,31,100,100,0,0,3.62,3056,1650,0,0,0,0,362
11,13,random,0.05,1,paxos_pipeline,ci,3,31,100,100,0,0,22.46,2196,1378,1561,0,0,0,392
11,13,random,0.05,1,2pc_pipeline,ci,3,31,100,100,0,0,48.64,2353,1469,1677,0,0,0,419
11,13,random,0.05,1,tom_pipeline,ci,3,31,100,100,0,0,3.74,2075,1300,1487,0,0,0,374
11,13,random,0.05,0,paxos_ce,ce,3,31,100,100,0,0,9.77,7449,5252,0,0,0,1,977
11,13,random,0.05,0,2pc_ce,ce,3,31,100,100,0,0,17.23,13374,9025,0,0,0,158,1723
11,13,random,0.05,0,tom_ce,ce,3,31,100,100,0,0,3.70,3144,1666,0,0,0,0,370
11,13,random,0.1,1,paxos_pipeline,ci,3,31,100,100,0,0,22.65,2258,1378,1551,0,0,0,396
11,13,random,0.1,1,2pc_pipeline,ci,3,31,100,100,0,0,49.83,2408,1469,1765,0,0,0,430
11,13,random,0.1,1,tom_pipeline,ci,3,31,100,100,0,0,3.76,2120,1300,1468,0,0,0,376
11,13,random,0.1,0,paxos_ce,ce,3,31,100,100,0,0,9.84,7606,5186,0,0,0,20,984
11,13,random,0.1,0,2pc_ce,ce,3,31,100,100,0,0,17.83,13999,9180,0,0,0,234,1783
11,13,random,0.1,0,tom_ce,ce,3,31,100,100,0,0,3.85,3284,1721,0,0,0,0,385
11,13,random,0.2,1,paxos_pipeline,ci,3,31,100,100,0,0,24.28,2683,1504,1936,6,50,0,423
11,13,random,0.2,1,2pc_pipeline,ci,3,31,100,94,6,0,52.63,3535,1993,2558,15,96,0,453
11,13,random,0.2,1,tom_pipeline,ci,3,31,100,100,0,0,4.16,2303,1283,1679,7,7,0,405
11,13,random,0.2,0,paxos_ce,ce,3,31,100,100,0,0,9.90,7726,5144,0,0,0,8,990
11,13,random,0.2,0,2pc_ce,ce,3,31,100,100,0,0,18.34,14634,9208,0,0,0,272,1834
11,13,random,0.2,0,tom_ce,ce,3,31,100,100,0,0,4.19,3645,1802,0,0,0,23,419
11,27,random,0,1,paxos_pipeline,ci,4,61,100,100,0,0,57.86,6610,3051,3839,0,0,0,496
11,27,random,0,1,2pc_pipeline,ci,4,61,100,100,0,0,120.00,7419,3429,4299,0,0,0,556
11,27,random,0,1,tom_pipeline,ci,4,61,100,100,0,0,4.41,5831,2700,3376,0,0,0,441
11,27,random,0,0,paxos_ce,ce,4,61,100,100,0,0,14.51,23304,15873,0,0,0,8,1451
11,27,random,0,0,2pc_ce,ce,4,61,100,100,0,0,25.90,42138,27792,0,0,0,447,2590
11,27,random,0,0,tom_ce,ce,4,61,100,100,0,0,4.41,8264,3643,0,0,0,0,441
11,27,random,0.05,1,paxos_pipeline,ci,4,61,100,100,0,0,60.15,6805,3051,4157,0,0,0,515
11,27,random,0.05,1,2pc_pipeline,ci,4,61,100,100,0,0,123.61,7610,3429,4594,0,0,0,574
11,27,random,0.05,1,tom_pipeline,ci,4,61,100,100,0,0,4.59,6003,2700,3690,0,0,0,459
11,27,random,0.05,0,paxos_ce,ce,4,61,100,100,0,0,14.40,23218,15662,0,0,0,6,1440
11,27,random,0.05,0,2pc_ce,ce,4,61,100,100,0,0,26.42,43595,27739,0,0,0,654,2642
11,27,random,0.05,0,tom_ce,ce,4,61,100,100,0,0,4.54,8524,3734,0,0,0,0,454
11,27,random,0.1,1,paxos_pipeline,ci,4,61,100,100,0,0,61.77,7585,3290,4650,3,78,0,527
11,27,random,0.1,1,2pc_pipeline,ci,4,61,100,96,4,0,128.49,8391,3612,5088,8,103,0,593
11,27,random,0.1,1,tom_pipeline,ci,4,61,100,100,0,0,4.71,6272,2723,3857,3,3,0,471
11,27,random,0.1,0,paxos_ce,ce,4,61,100,100,0,0,14.52,23528,15676,0,0,0,10,1452
11,27,random,0.1,0,2pc_ce,ce,4,61,100,100,0,0,26.44,43646,27742,0,0,0,709,2644
11,27,random,0.1,0,tom_ce,ce,4,61,100,100,0,0,4.77,8916,3963,0,0,0,0,477
11,27,random,0.2,1,paxos_pipeline,ci,4,61,100,100,0,0,62.91,8143,3260,5364,11,268,0,569
11,27,random,0.2,1,2pc_pipeline,ci,4,61,100,55,45,0,138.62,12236,4870,8139,80,513,0,634
11,27,random,0.2,1,tom_pipeline,ci,4,61,100,100,0,0,5.04,7249,2883,4664,15,15,0,504
11,27,random,0.2,0,paxos_ce,ce,4,61,100,100,0,0,15.05,25172,15463,0,0,0,162,1505
11,27,random,0.2,0,2pc_ce,ce,4,61,100,100,0,0,27.45,46281,27834,0,0,0,941,2745
11,27,random,0.2,0,tom_ce,ce,4,61,100,100,0,0,5.36,10170,4302,0,0,0,57,536
11,54,random,0,1,paxos_pipeline,ci,4,133,100,100,0,0,134.54,17471,6858,9799,0,0,0,627
11,54,random,0,1,2pc_pipeline,ci,4,133,100,100,0,0,269.00,21262,8316,11840,0,0,0,762
11,54,random,0,1,tom_pipeline,ci,4,133,100,100,0,0,4.98,13798,5400,7694,0,0,0,498
11,54,random,0,0,paxos_ce,ce,4,133,100,100,0,0,17.44,55176,39000,0,0,0,1,1744
11,54,random,0,0,2pc_ce,ce,4,133,100,100,0,0,30.28,95799,67713,0,0,0,413,3028
11,54,random,0,0,tom_ce,ce,4,133,100,100,0,0,4.98,19233,7659,0,0,0,0,498
11,54,random,0.05,1,paxos_pipeline,ci,4,133,100,100,0,0,139.56,17991,6855,10416,2,105,0,648
11,54,random,0.05,1,2pc_pipeline,ci,4,133,100,99,1,0,276.65,21927,8311,12368,4,104,0,784
11,54,random,0.05,1,tom_pipeline,ci,4,133,100,100,0,0,5.18,14360,5451,8431,1,1,0,518
11,54,random,0.05,0,paxos_ce,ce,4,133,100,100,0,0,17.60,55950,39090,0,0,0,2,1760
11,54,random,0.05,0,2pc_ce,ce,4,133,100,100,0,0,30.92,99068,67900,0,0,0,880,3092
11,54,random,0.05,0,tom_ce,ce,4,133,100,100,0,0,5.05,19590,7680,0,0,0,0,505
11,54,random,0.1,1,paxos_pipeline,ci,4,133,100,100,0,0,143.65,18610,6849,10991,2,105,0,669
11,54,random,0.1,1,2pc_pipeline,ci,4,133,100,99,1,0,287.51,26585,9770,15593,8,212,0,815
11,54,random,0.1,1,tom_pipeline,ci,4,133,100,100,0,0,5.34,15183,5553,8910,6,6,0,534
11,54,random,0.1,0,paxos_ce,ce,4,133,100,100,0,0,17.56,56391,38433,0,0,0,9,1756
11,54,random,0.1,0,2pc_ce,ce,4,133,100,100,0,0,31.05,99753,67917,0,0,0,841,3105
11,54,random,0.1,0,tom_ce,ce,4,133,100,100,0,0,5.32,20569,8159,0,0,0,0,532
11,54,random,0.2,1,paxos_pipeline,ci,4,133,100,100,0,0,125.56,20136,6755,12151,12,514,0,717
11,54,random,0.2,1,2pc_pipeline,ci,4,133,100,78,22,0,306.53,173842,58828,104236,59,1818,0,871
11,54,random,0.2,1,tom_pipeline,ci,4,133,100,100,0,0,5.90,17698,5897,10587,17,17,0,572
11,54,random,0.2,0,paxos_ce,ce,4,133,100,100,0,0,18.28,59662,39050,0,0,0,220,1828
11,54,random,0.2,0,2pc_ce,ce,4,133,100,100,0,0,31.41,102281,67333,0,0,0,1098,3141
11,54,random,0.2,0,tom_ce,ce,4,133,100,100,0,0,6.00,23084,9316,0,0,0,12,600
11,188,random,0,1,paxos_pipeline,ci,6,436,100,100,0,0,606.69,130330,36472,67822,0,0,0,1242
11,188,random,0,1,2pc_pipeline,ci,6,436,100,100,0,0,1211.00,193344,54144,100500,0,0,0,1844
11,188,random,0,1,tom_pipeline,ci,6,436,100,100,0,0,6.40,66722,18800,34798,0,0,0,640
11,188,random,0,0,paxos_ce,ce,6,436,100,100,0,0,24.31,270648,186380,0,0,0,73,2431
11,188,random,0,0,2pc_ce,ce,6,436,100,100,0,0,42.87,472834,333122,0,0,0,2227,4287
11,188,random,0,0,tom_ce,ce,6,436,100,100,0,0,6.86,94362,34606,0,0,0,55,686
11,188,random,0.05,1,paxos_pipeline,ci,6,436,100,100,0,0,600.22,134381,36456,77135,3,560,0,1313
11,188,random,0.05,1,2pc_pipeline,ci,6,436,100,99,1,0,1281.83,318632,86082,181846,6,561,0,1953
11,188,random,0.05,1,tom_pipeline,ci,6,436,100,100,0,0,6.80,71341,19545,42030,2,2,0,680
11,188,random,0.05,0,paxos_ce,ce,6,436,100,100,0,0,24.52,274286,186690,0,0,0,186,2452
11,188,random,0.05,0,2pc_ce,ce,6,436,100,100,0,0,42.74,472803,330709,0,0,0,2006,4274
11,188,random,0.05,0,tom_ce,ce,6,436,100,100,0,0,7.78,104978,41286,0,0,0,206,778
11,188,random,0.1,1,paxos_pipeline,ci,6,436,100,100,0,0,375.34,138242,36255,83439,5,378,0,1364
11,188,random,0.1,1,2pc_pipeline,ci,6,436,100,46,54,0,1336.24,440489,114742,259185,209,3359,0,2030
11,188,random,0.1,1,tom_pipeline,ci,6,436,100,100,0,0,7.01,74803,19732,45525,5,5,0,701
11,188,random,0.1,0,paxos_ce,ce,6,436,100,100,0,0,24.73,278509,186415,0,0,0,351,2473
11,188,random,0.1,0,2pc_ce,ce,6,436,100,100,0,0,44.20,492528,338432,0,0,0,3195,4420
11,188,random,0.1,0,tom_ce,ce,6,436,100,100,0,0,8.93,118029,49855,0,0,0,703,893
11,188,random,0.2,1,paxos_pipeline,ci,6,436,100,100,0,0,329.56,151032,36061,88703,23,3667,0,1460
11,188,random,0.2,1,2pc_pipeline,ci,6,436,100,0,100,0,0.00,868976,204554,517890,133,13978,0,2198
11,188,random,0.2,1,tom_pipeline,ci,6,436,100,100,0,0,7.58,112373,26894,65653,26,26,0,750
11,188,random,0.2,0,paxos_ce,ce,6,436,100,100,0,0,25.80,296655,188385,0,0,0,2202,2580
11,188,random,0.2,0,2pc_ce,ce,6,436,100,100,0,0,46.93,534125,348159,0,0,0,7252,4693
11,188,random,0.2,0,tom_ce,ce,6,436,100,100,0,0,11.08,144171,64133,0,0,0,1859,1108
13,6,random,0,1,paxos_pipeline,ci,2,12,100,100,0,0,8.49,619,618,515,0,0,0,289
13,6,random,0,1,2pc_pipeline,ci,2,12,100,100,0,0,17.00,636,636,528,0,0,0,297
13,6,random,0,1,tom_pipeline,ci,2,12,100,100,0,0,2.83,600,600,498,0,0,0,283
13,6,random,0,0,paxos_ce,ce,2,12,100,100,0,0,6.75,2271,1779,0,0,0,0,675
13,6,random,0,0,2pc_ce,ce,2,12,100,100,0,0,11.39,4093,2741,0,0,0,149,1139
13,6,random,0,0,tom_ce,ce,2,12,100,100,0,0,2.83,1015,683,0,0,0,0,283
13,6,random,0.05,1,paxos_pipeline,ci,2,12,100,100,0,0,8.52,631,618,509,0,0,0,290
13,6,random,0.05,1,2pc_pipeline,ci,2,12,100,100,0,0,17.19,656,636,532,0,0,0,301
13,6,random,0.05,1,tom_pipeline,ci,2,12,100,100,0,0,2.84,612,600,492,0,0,0,284
13,6,random,0.05,0,paxos_ce,ce,2,12,100,100,0,0,6.72,2290,1742,0,0,0,11,672
13,6,random,0.05,0,2pc_ce,ce,2,12,100,100,0,0,10.90,3845,2695,0,0,0,67,1090
13,6,random,0.05,0,tom_ce,ce,2,12,100,100,0,0,2.91,1052,694,0,0,0,0,291
13,6,random,0.1,1,paxos_pipeline,ci,2,12,100,100,0,0,8.76,657,617,526,1,5,0,297
13,6,random,0.1,1,2pc_pipeline,ci,2,12,100,99,1,0,17.67,676,635,561,2,5,0,309
13,6,random,0.1,1,tom_pipeline,ci,2,12,100,100,0,0,2.91,637,599,510,1,1,0,291
13,6,random,0.1,0,paxos_ce,ce,2,12,100,100,0,0,6.85,2369,1741,0,0,0,1,685
13,6,random,0.1,0,2pc_ce,ce,2,12,100,100,0,0,10.96,3929,2647,0,0,0,94,1096
13,6,random,0.1,0,tom_ce,ce,2,12,100,100,0,0,2.94,1069,695,0,0,0,0,294
13,6,random,0.2,1,paxos_pipeline,ci,2,12,100,100,0,0,9.26,717,616,563,2,10,0,313
13,6,random,0.2,1,2pc_pipeline,ci,2,12,100,94,6,0,18.32,733,630,563,9,12,0,318
13,6,random,0.2,1,tom_pipeline,ci,2,12,100,100,0,0,3.06,694,598,544,2,2,0,306
13,6,random,0.2,0,paxos_ce,ce,2,12,100,100,0,0,6.82,2412,1680,0,0,0,4,682
13,6,random,0.2,0,2pc_ce,ce,2,12,100,100,0,0,11.56,4259,2677,0,0,0,136,1156
13,6,random,0.2,0,tom_ce,ce,2,12,100,100,0,0,3.04,1118,706,0,0,0,0,304
13,13,random,0,1,paxos_pipeline,ci,3,25,100,100,0,0,22.61,2328,1378,1481,0,0,0,395
13,13,random,0,1,2pc_pipeline,ci,3,25,100,100,0,0,49.00,2479,1469,1590,0,0,0,422
13,13,random,0,1,tom_pipeline,ci,3,25,100,100,0,0,3.77,2193,1300,1408,0,0,0,377
13,13,random,0,0,paxos_ce,ce,3,25,100,100,0,0,10.16,7886,5322,0,0,0,4,1016
13,13,random,0,0,2pc_ce,ce,3,25,100,100,0,0,16.94,13279,8743,0,0,0,101,1694
13,13,random,0,0,tom_ce,ce,3,25,100,100,0,0,3.77,3248,1653,0,0,0,0,377
13,13,random,0.05,1,paxos_pipeline,ci,3,25,100,100,0,0,23.22,2384,1377,1556,0,0,0,405
13,13,random,0.05,1,2pc_pipeline,ci,3,25,100,87,13,0,51.00,2615,1495,1753,16,26,0,436
13,13,random,0.05,1,tom_pipeline,ci,3,25,100,100,0,0,3.84,2240,1300,1452,0,0,0,384
13,13,random,0.05,0,paxos_ce,ce,3,25,100,100,0,0,10.29,8112,5265,0,0,0,5,1029
13,13,random,0.05,0,2pc_ce,ce,3,25,100,100,0,0,16.80,13224,8616,0,0,0,80,1680
13,13,random,0.05,0,tom_ce,ce,3,25,100,100,0,0,3.91,3381,1702,0,0,0,0,391
13,13,random,0.1,1,paxos_pipeline,ci,3,25,100,100,0,0,24.45,2497,1377,1729,1,12,0,427
13,13,random,0.1,1,2pc_pipeline,ci,3,25,100,94,6,0,52.82,2686,1460,1821,11,43,0,455
13,13,random,0.1,1,tom_pipeline,ci,3,25,100,100,0,0,4.06,2346,1299,1633,1,1,0,406
13,13,random,0.1,0,paxos_ce,ce,3,25,100,100,0,0,10.41,8267,5266,0,0,0,11,1041
13,13,random,0.1,0,2pc_ce,ce,3,25,100,100,0,0,17.43,13909,8750,0,0,0,145,1743
13,13,random,0.1,0,tom_ce,ce,3,25,100,100,0,0,4.33,3797,1832,0,0,0,44,433
13,13,random,0.2,1,paxos_pipeline,ci,3,25,100,100,0,0,26.69,3047,1472,2189,11,92,0,463
13,13,random,0.2,1,2pc_pipeline,ci,3,25,100,67,33,0,57.34,4082,1958,2878,51,273,0,495
13,13,random,0.2,1,tom_pipeline,ci,3,25,100,100,0,0,4.82,2678,1296,1941,21,21,0,442
13,13,random,0.2,0,paxos_ce,ce,3,25,100,100,0,0,10.85,8851,5254,0,0,0,53,1085
13,13,random,0.2,0,2pc_ce,ce,3,25,100,100,0,0,18.76,15405,8983,0,0,0,332,1876
13,13,random,0.2,0,tom_ce,ce,3,25,100,100,0,0,4.61,4061,1932,0,0,0,5,461
13,27,random,0,1,paxos_pipeline,ci,4,60,100,100,0,0,56.79,6564,3051,3669,0,0,0,488
13,27,random,0,1,2pc_pipeline,ci,4,60,100,100,0,0,118.00,7369,3429,4106,0,0,0,548
13,27,random,0,1,tom_pipeline,ci,4,60,100,100,0,0,4.34,5795,2700,3223,0,0,0,434
13,27,random,0,0,paxos_ce,ce,4,60,100,100,0,0,13.79,22046,15187,0,0,0,0,1379
13,27,random,0,0,2pc_ce,ce,4,60,100,100,0,0,23.11,37129,25268,0,0,0,208,2311
13,27,random,0,0,tom_ce,ce,4,60,100,100,0,0,4.34,8165,3553,0,0,0,0,434
13,27,random,0.05,1,paxos_pipeline,ci,4,60,100,100,0,0,59.28,6761,3049,4041,0,0,0,508
13,27,random,0.05,1,2pc_pipeline,ci,4,60,100,100,0,0,121.77,7591,3429,4343,0,0,0,565
13,27,random,0.05,1,tom_pipeline,ci,4,60,100,100,0,0,4.52,5950,2700,3554,0,0,0,452
13,27,random,0.05,0,paxos_ce,ce,4,60,100,100,0,0,13.98,22490,15256,0,0,0,4,1398
13,27,random,0.05,0,2pc_ce,ce,4,60,100,100,0,0,23.44,37916,25372,0,0,0,283,2344
13,27,random,0.05,0,tom_ce,ce,4,60,100,100,0,0,4.45,8413,3602,0,0,0,0,445
13,27,random,0.1,1,paxos_pipeline,ci,4,60,100,100,0,0,60.75,7021,3051,4184,0,0,0,523
13,27,random,0.1,1,2pc_pipeline,ci,4,60,100,99,1,0,129.61,7829,3426,5107,2,26,0,602
13,27,random,0.1,1,tom_pipeline,ci,4,60,100,100,0,0,4.63,6178,2700,3623,0,0,0,463
13,27,random,0.1,0,paxos_ce,ce,4,60,100,100,0,0,14.05,22771,15164,0,0,0,6,1405
13,27,random,0.1,0,2pc_ce,ce,4,60,100,100,0,0,23.40,37994,25186,0,0,0,229,2340
13,27,random,0.1,0,tom_ce,ce,4,60,100,100,0,0,4.72,8929,3815,0,0,0,0,472
13,27,random,0.2,1,paxos_pipeline,ci,4,60,100,100,0,0,67.21,8211,3284,5515,5,130,0,577
13,27,random,0.2,1,2pc_pipeline,ci,4,60,100,93,7,0,138.62,73732,29515,48547,14,180,0,646
13,27,random,0.2,1,tom_pipeline,ci,4,60,100,100,0,0,5.17,6863,2745,4621,7,7,0,517
13,27,random,0.2,0,paxos_ce,ce,4,60,100,100,0,0,14.48,23929,15167,0,0,0,17,1448
13,27,random,0.2,0,2pc_ce,ce,4,60,100,100,0,0,24.30,40096,25514,0,0,0,375,2430
13,27,random,0.2,0,tom_ce,ce,4,60,100,100,0,0,5.35,10151,4294,0,0,0,31,535
13,54,random,0,1,paxos_pipeline,ci,5,127,100,100,0,0,136.16,17689,6858,9851,0,0,0,632
13,54,random,0,1,2pc_pipeline,ci,5,127,100,100,0,0,272.00,21528,8316,11952,0,0,0,769
13,54,random,0,1,tom_pipeline,ci,5,127,100,100,0,0,5.02,13960,5400,7748,0,0,0,502
13,54,random,0,0,paxos_ce,ce,5,127,100,100,0,0,17.53,55732,38930,0,0,0,1,1753
13,54,random,0,0,2pc_ce,ce,5,127,100,100,0,0,28.84,90994,64742,0,0,0,209,2884
13,54,random,0,0,tom_ce,ce,5,127,100,100,0,0,5.02,19457,7651,0,0,0,0,502
13,54,random,0.05,1,paxos_pipeline,ci,5,127,100,100,0,0,140.77,18131,6857,10490,0,0,0,652
13,54,random,0.05,1,2pc_pipeline,ci,5,127,100,100,0,0,280.54,22138,8316,12530,0,0,0,791
13,54,random,0.05,1,tom_pipeline,ci,5,127,100,100,0,0,5.18,14322,5400,8250,0,0,0,518
13,54,random,0.05,0,paxos_ce,ce,5,127,100,100,0,0,17.58,56171,38761,0,0,0,2,1758
13,54,random,0.05,0,2pc_ce,ce,5,127,100,100,0,0,29.13,92362,64940,0,0,0,312,2913
13,54,random,0.05,0,tom_ce,ce,5,127,100,100,0,0,5.19,20135,7891,0,0,0,0,519
13,54,random,0.1,1,paxos_pipeline,ci,5,127,100,100,0,0,145.66,18804,6857,11167,0,0,0,677
13,54,random,0.1,1,2pc_pipeline,ci,5,127,100,100,0,0,288.43,22936,8314,13246,0,0,0,818
13,54,random,0.1,1,tom_pipeline,ci,5,127,100,100,0,0,5.38,14856,5399,8797,1,1,0,538
13,54,random,0.1,0,paxos_ce,ce,5,127,100,100,0,0,17.71,56883,38751,0,0,0,13,1771
13,54,random,0.1,0,2pc_ce,ce,5,127,100,100,0,0,29.35,93654,64836,0,0,0,324,2935
13,54,random,0.1,0,tom_ce,ce,5,127,100,100,0,0,5.46,21156,8328,0,0,0,0,546
13,54,random,0.2,1,paxos_pipeline,ci,5,127,100,100,0,0,159.60,20555,6836,13055,10,527,0,743
13,54,random,0.2,1,2pc_pipeline,ci,5,127,100,38,62,0,316.26,43338,14240,27148,49,1147,0,893
13,54,random,0.2,1,tom_pipeline,ci,5,127,100,100,0,0,5.92,17111,5653,10986,9,9,0,592
13,54,random,0.2,0,paxos_ce,ce,5,127,100,100,0,0,18.31,60143,38731,0,0,0,222,1831
13,54,random,0.2,0,2pc_ce,ce,5,127,100,100,0,0,30.12,97450,65198,0,0,0,503,3012
13,54,random,0.2,0,tom_ce,ce,5,127,100,100,0,0,6.28,24190,9722,0,0,0,20,628
13,188,random,0,1,paxos_pipeline,ci,6,445,100,100,0,0,594.71,128298,36472,65530,0,0,0,1219
13,188,random,0,1,2pc_pipeline,ci,6,445,100,100,0,0,1189.00,189301,54144,97211,0,0,0,1806
13,188,random,0,1,tom_pipeline,ci,6,445,100,100,0,0,6.23,64661,18800,33663,0,0,0,623
13,188,random,0,0,paxos_ce,ce,6,445,100,100,0,0,24.29,269182,187470,0,0,0,35,2429
13,188,random,0,0,2pc_ce,ce,6,445,100,100,0,0,41.57,455422,326094,0,0,0,1529,4157
13,188,random,0,0,tom_ce,ce,6,445,100,100,0,0,6.67,91505,33891,0,0,0,32,667
13,188,random,0.05,1,paxos_pipeline,ci,6,445,100,100,0,0,620.01,132608,36469,72127,1,187,0,1277
13,188,random,0.05,1,2pc_pipeline,ci,6,445,100,99,1,0,1253.74,297078,81957,164849,4,374,0,1900
13,188,random,0.05,1,tom_pipeline,ci,6,445,100,100,0,0,6.49,67727,18986,36615,1,1,0,649
13,188,random,0.05,0,paxos_ce,ce,6,445,100,100,0,0,24.26,270208,185880,0,0,0,101,2426
13,188,random,0.05,0,2pc_ce,ce,6,445,100,100,0,0,42.14,465026,327206,0,0,0,2211,4214
13,188,random,0.05,0,tom_ce,ce,6,445,100,100,0,0,7.31,98929,38499,0,0,0,69,731
13,188,random,0.1,1,paxos_pipeline,ci,6,445,100,100,0,0,641.89,137843,36426,81223,8,1492,0,1352
13,188,random,0.1,1,2pc_pipeline,ci,6,445,100,97,3,0,1311.13,526690,139547,310611,31,3358,0,1991
13,188,random,0.1,1,tom_pipeline,ci,6,445,100,100,0,0,6.94,84218,22525,50237,4,4,0,694
13,188,random,0.1,0,paxos_ce,ce,6,445,100,100,0,0,24.37,273257,184899,0,0,0,223,2437
13,188,random,0.1,0,2pc_ce,ce,6,445,100,100,0,0,42.62,472866,328390,0,0,0,3013,4262
13,188,random,0.1,0,tom_ce,ce,6,445,100,100,0,0,8.15,108738,44482,0,0,0,215,815
13,188,random,0.2,1,paxos_pipeline,ci,6,445,100,100,0,0,540.14,149960,36262,89198,17,2952,0,1457
13,188,random,0.2,1,2pc_pipeline,ci,6,445,100,0,100,0,0.00,846391,204798,507519,115,12201,0,2141
13,188,random,0.2,1,tom_pipeline,ci,6,445,100,100,0,0,7.53,115862,28231,70415,13,13,0,753
13,188,random,0.2,0,paxos_ce,ce,6,445,100,100,0,0,25.03,285052,185512,0,0,0,1019,2503
13,188,random,0.2,0,2pc_ce,ce,6,445,100,100,0,0,45.31,511947,339881,0,0,0,5849,4531
13,188,random,0.2,0,tom_ce,ce,6,445,100,100,0,0,10.25,133163,59537,0,0,0,777,1025
17,6,random,0,1,paxos_pipeline,ci,2,13,100,100,0,0,7.49,583,618,341,0,0,0,255
17,6,random,0,1,2pc_pipeline,ci,2,13,100,100,0,0,15.00,599,636,349,0,0,0,262
17,6,random,0,1,tom_pipeline,ci,2,13,100,100,0,0,2.49,565,600,329,0,0,0,249
17,6,random,0,0,paxos_ce,ce,2,13,100,100,0,0,6.85,2290,1820,0,0,0,0,685
17,6,random,0,0,2pc_ce,ce,2,13,100,100,0,0,11.33,3949,2849,0,0,0,97,1133
17,6,random,0,0,tom_ce,ce,2,13,100,100,0,0,2.49,845,649,0,0,0,0,249
17,6,random,0.05,1,paxos_pipeline,ci,2,13,100,100,0,0,7.85,601,618,395,0,0,0,267
17,6,random,0.05,1,2pc_pipeline,ci,2,13,100,100,0,0,15.57,619,636,389,0,0,0,272
17,6,random,0.05,1,tom_pipeline,ci,2,13,100,100,0,0,2.61,583,600,383,0,0,0,261
17,6,random,0.05,0,paxos_ce,ce,2,13,100,100,0,0,6.79,2284,1790,0,0,0,0,679
17,6,random,0.05,0,2pc_ce,ce,2,13,100,100,0,0,10.97,3824,2758,0,0,0,83,1097
17,6,random,0.05,0,tom_ce,ce,2,13,100,100,0,0,2.58,890,658,0,0,0,0,258
17,6,random,0.1,1,paxos_pipeline,ci,2,13,100,100,0,0,8.15,621,618,435,0,0,0,277
17,6,random,0.1,1,2pc_pipeline,ci,2,13,100,100,0,0,16.15,643,636,431,0,0,0,282
17,6,random,0.1,1,tom_pipeline,ci,2,13,100,100,0,0,2.71,603,600,423,0,0,0,271
17,6,random,0.1,0,paxos_ce,ce,2,13,100,100,0,0,6.75,2282,1768,0,0,0,0,675
17,6,random,0.1,0,2pc_ce,ce,2,13,100,100,0,0,11.48,4113,2775,0,0,0,142,1148
17,6,random,0.1,0,tom_ce,ce,2,13,100,100,0,0,2.76,978,678,0,0,0,0,276
17,6,random,0.2,1,paxos_pipeline,ci,2,13,100,100,0,0,8.81,685,618,515,0,0,0,299
17,6,random,0.2,1,2pc_pipeline,ci,2,13,100,100,0,0,17.34,700,636,500,0,0,0,303
17,6,random,0.2,1,tom_pipeline,ci,2,13,100,100,0,0,2.93,662,600,496,0,0,0,293
17,6,random,0.2,0,paxos_ce,ce,2,13,100,100,0,0,6.79,2365,1709,0,0,0,13,679
17,6,random,0.2,0,2pc_ce,ce,2,13,100,100,0,0,12.06,4483,2753,0,0,0,181,1206
17,6,random,0.2,0,tom_ce,ce,2,13,100,100,0,0,3.11,1151,715,0,0,0,10,311
17,13,random,0,1,paxos_pipeline,ci,3,27,100,100,0,0,22.15,2282,1378,1423,0,0,0,388
17,13,random,0,1,2pc_pipeline,ci,3,27,100,100,0,0,48.00,2430,1469,1522,0,0,0,413
17,13,random,0,1,tom_pipeline,ci,3,27,100,100,0,0,3.69,2150,1300,1347,0,0,0,369
17,13,random,0,0,paxos_ce,ce,3,27,100,100,0,0,10.09,7810,5307,0,0,0,3,1009
17,13,random,0,0,2pc_ce,ce,3,27,100,100,0,0,19.26,15386,9652,0,0,0,327,1926
17,13,random,0,0,tom_ce,ce,3,27,100,100,0,0,3.69,3188,1609,0,0,0,0,369
17,13,random,0.05,1,paxos_pipeline,ci,3,27,100,100,0,0,22.57,2336,1378,1460,0,0,0,395
17,13,random,0.05,1,2pc_pipeline,ci,3,27,100,100,0,0,48.66,2483,1469,1560,0,0,0,420
